combined_text,label,label_id
"Bir yönetmen aynı yıl içinde hem ""Rear Window"" hem de ""Dial M for Murder"" gibi iki başyapıt çekebilir mi? Çekiyor işte Hitchcock.

Filmin yorumu aslında Hitchcock sinemasının analizi ile örtüşecek. Yönetmenin tüm imzaları mevcut çünkü bu eserinde de. İlk saniyeden itibaren, lafı dolandırmadan konuya giriyor yine. Film pek çok diğer işi gibi tek mekanda geçiyor. Günümüzde bile ""tek mekan"" etiketini görünce şöyle bir irkiliriz, şüpheleniriz. Çok büyük ustalık gerektiren yöntemlerden biridir çünkü bu. Sinema tarihinde Hitchcock kadar iyi uygulayanı olduğunu sanmıyorum. Muhteşem bir sürükleyicilik var filmde. Karakterler çok iyi oturtulmuş ve oyuncu kadrosu mükemmel iş çıkartıyorlar. Bir cinayetin analizi de diyebiliriz.

Burada, geçenlerde görmüş olduğum ""Rope"" ile de bağdaştırarak söylüyorum, Hitchcock'ın temel meselelerinden birini fark ediyoruz tekrar. ""Kusursuz cinayet"" var mıdır? Efsanevi yönetmen bu konuya belki de saplantı derecesinde tutkuyla bağlanmış vaktinde. Çektiği filmler ve yaptığı açıklamalar ipucu veriyor bu konuda. Basit veya çetrefilli bir cinayet, fark etmez, kusursuz olabilir mi? Yoksa muhakkak bir yerlerde, bir şeyler ters gider, eksik kalır, gizemin çözülmesine olanak verir mi? ""Dial M for Murder""da bunun bir değil birkaç örneğini görüyoruz! Harika bir yemek var tabağımızda yani.

Mekan kullanımındaki başarı özelde eşya veya nesne kullanımına da sirayet ediyor. Günlük bazı objelerin adeta filmin önemli bir karakterine dönüşmesini hayranlıkla izliyorsunuz. Usta yönetmen ""cameo""sunu yine son derece yaratıcı ve beklenmedik bir şekilde veriyor. Uzun süredir gözlerimi kırpmadan izlediğim fazla film olmamıştı. Bir başyapıt. Bütün övgüleri hak ediyor. Filmin uyarlandığı oyunun yazarı Frederick Knott'un da hakkını verelim.",positive,2
ses. ses seviyesi çok düşüktavsiye etmem daha ses seviyesi yüksek cihazlara yönelin,negative,0
Fena Değil. Ürün beklentimi çok karşılamadı ama meyvelerin kesimi rahat çantası kullanışlı oluyor cırt cırtları kopacak gibi,neutral,1
fiyat iyi. bu fiyata kol saati yok Özellikleri göz dolduruyor saat olarak kullanılır adım dabsayıyor,neutral,1
"Dario Argento,kuskusuz birçok güzel korku flmini hayata geçirmis bir yönetmen.Fakat bu film kesinlikle ona yakismamis.0zledigim en kötü korku-gerilim filmlerinden biri oldugunu söyleyebilirim.Büyük hayal kirikligina ugradim.",neutral,1
Mükemmel . Çok ama çok teşekkür ederim yorumlara göre çok dua etmiştim eksiksiz gelsin diye öyle de oldu en kisa süre de daha büyük dolaplardan alarak odaların dolaplarını degistirecegim verdiğim para 40 kere helal olsun,neutral,1
ÜRÜN ÇOK GÜZEL SÜREKLİ KULLANDIĞIM BİR MAMA FAKAT SÜRAT KARGO OLAYI TAM BİR FİYASKO AYIN 7 DE TESLİM EDİLMESİ GEREKEN KARGOM HALEN PİYASADA YOK SÜRAT KARGO İLE GÖNDERİLERİNE DEVAM EDERLERSE ARTIK BU SİTEDEN ALIŞVERİŞİ KESECEĞİM,positive,2
film fena değil.. çok kötü bir film değil.. bazı yerleri saçma gelse de değişikti.. izlenebilir.....,neutral,1
aldıktan tam bir ay sonra bozuldu şarj etsem dahi ben komut vermeden kendi kendini açıyor ve aynı şekilde kapatıyor şarja takıyorum şarjı dolduktan sonra ise çalıştırdığımda kendi ışığını yakarak tüm şarjını tekrardan bitiriyor kesinlikle sipariş etmeyin paranıza yazık olur,negative,0
tadı değişmiş gibi geldi,neutral,1
anasınıfı ve ilkokul çağındaki çocukların ihtiyacını karşılayabileceği güzelbir ürün ayakları viralı kolayca sökülüp takılabiliyor,neutral,1
Prima premium care bebeğim icin en iyisi,positive,2
"Archlord oynayan antisosyal bir gencin dramını anlatiyor, Greg Timmermans mükkemmel bir oyuncu performansı sergilemiş, çok farklı insanı bağlayan seneryosu ile son zamanların başarili filmlerinden mutlaka izlenmeli 10 / 9",neutral,1
Çok kötü. Berbat iz bırakıyor asla tavsiye etmem,negative,0
Hgs etiketi büyük geldi. Boşuna almayın hgs etiketi büyük geliyor sonra ne kadar kesmeniz gerektiğini bilemiyorsunuz Bazılarının hgs etiketi Nasıl olduysa tutmuş ama bana küçük geldi,negative,0
Reklamlardaki gibi mucizevi birşey beklemeyin ama renkleri koruyor,neutral,1
Çok iyi. Ürün çok çabuk geldi,positive,2
"Beklediğimin üzerinde güzeldi ,  şöför Hasan çok ilginçti.! Nereden tanıdığımı bir türlü çıkaramadım. Net de de bulamadım",positive,2
Çalıştığınız kargoyu değiştirmelisiniz 1 hafta oldu kargoya verildi deniliyor ürün hala teslim edilmedi aras kargo hala teslimatta gösteriyor,negative,0
mouse kaymıyor. mousepad tırtıklı olduğu için mousem bazen hareket etmiyor ve buda çok sorun yaratıyor önermiyorum almayın,negative,0
Fiyat Performans İçin Alınır.. Efsane cuma kampanyası ile oyun laptopuma1 tane bundan ofis laptobum içinse1 tane de Frisby FNC 35ST 14cm olan üründen almıştım Diğerinin malzeme kalitesi v s buna göre daha güzel Bu ürün aşırı sert plastik malzemeden yapılmış Standın kenar işçiliği rezalet dikkat etmezseniz elinizi kesebilir Fan performansı ve ayarlanabilir olması çok güzel Kampanya ile 55 85 TL ye almıştım o yüzden ben F P durumundan memnun kaldım,neutral,1
oguz. ürün kaliteli ve güzel görünüyor ve kaliteli bir ürün horoz lojistige tsk,positive,2
Çok kötü bir ürün 2 3 kere sürdükten sonra bitiyor,negative,0
şuana kadar yazılan iki yorum da filme gitmeden yazılmış olan beklenti yazıları.o arkadaşlar şuan gittiler mi bilmiyorum ama eminim çok üzülmüşler ve hayal kırıklığına uğramışlardır.çünkü film gerçekten çok kötü bir amaç yok filmde.hiçbir şey açıklnamıyor filmde herşey ortada yarım ve saçmasapan bir şekilde kalıyor.valla yapımcılar ve yönetmen nasıl içine sindirmiş bu filmi anlamıyorum.film 8 yıldır arşivde gösterilmeyi bekliyormuş yapımcıların birtakım çekincelerinden dolayı.keşke hep arşivde kalsaydı ve hiç çıkmasaydı bu film.gerçekten sıkı bir sinema seyircisi olarak nacizane yorumum budur...,negative,0
küçük mutluluklar peşinde koşarken büyük aşkını bulan bir kadının öyküsü ve müzikleriyle keyif veriyor fakat yine de 5/10,neutral,1
kronik hata. kurulumdan sonra 3 gün kullandım 3 gunde tüm kanallarda karıştırılmış kanal hatası verdi Tekrar kuruyorum kanalları baktım oldukça popüler bir hataymış tekrarlarsa iade etmeyi düşünüyorum,negative,0
muhteşem. İki kızımdada 15 yıl ara olmasına rağmen prima kullandım Kalitesini hiç düşürmeyen primadan çok memnunum İyiki varsın prima,positive,2
cihaz anlatıldığı gibi. cihaz kapalı kutu olarak geldi Şarj aleti yurtdışı uyumlu adaptör pakette var Tasarım ve ekran kalitesi çok guzel Arkadaşın birisi şebeke üzerindenuygulamasız görüntülü arama yapıldığını yazmış ben yapamadim Onun dışında çok güzel telefon Tavsiye ederim,neutral,1
ürün mükemmel. tam set aldım iyikide almışım ürün çok kaliteli 2 tanede rakip markadan aldım bu paralara çarşaf takımı alamazsınız adamlar yatak satıyor şişiremedik diye yorum yapanlar benim çift kişilik yatagı 3 ve 5 yaşında 2 yigenim 5 dakkada şişirdiler inanmayana video atarım,positive,2
Bebeğimin hakettiği rahatlık. Primadan çok memnunum Prima kullanırken bezimizi değiştirip başka marka bir bez kullanmaya başladık ve pisikten kurtulamadık Şuan tekrar primaya devam ediyoruz ve ilk geceden pişik ortadan kalkti,positive,2
Saat 12 de verdiğim siparişi benim isteğim üzerine hepsi express ile saat 22 de teslim aldım Paketleme çok sağlam ürün orjinal,positive,2
Çok kötü. Çok kötü dik durmuyor dik konulacak kanallar çok sığ sürekli devrilioyor 1 2 hafta içinde arka dönen kısmının tırnakları kırıldı artık en ufak harekette destek kısmından çıkıyor daha iyi bir model için araştırma ya başladım,negative,0
Eksik ürün gönderimi. Verdiğim siparişte eksik ürün geldi Sipairşimin içerisinde bu üründen 2 tane vardı 1 tane göndermişiniz,negative,0
Gayet Eglenceli . Harry Potter serisinin bu filmi ilk iki filme göre daha karmaşık şekilde geçmiş Harry Potter hayranlarının izlemesi gereken bir film,positive,2
idare eder. sırf deneme amaçlı ucuz eski lnb ile yer değiştiripsinyal seviyelerini karşılaştırdım hiçbirşey farketmedi Yağmurda donma yapabiliyor Eğer çok hassas astra horbird uydularda kullanacaksanız tavsiye etmem Turksat için işinizi görür,neutral,1
ürün iyi fakat vaad edilen sürede kargoya verimedi,neutral,1
kesinlikle izlenmesi gereken ve tarihe şahitlik eden bir fotoğraf sanatçısının deneyimlerini ekranlara yansıtan belgesel 8/10,positive,2
Müzikler danslar falan çok güzeldi ama sadece iyi vakit geçirmelik bir film çok fazla şeyler bekleyerek gitmemek lazım,neutral,1
bazı sahneleri etkileyici olsada iz bırakan bir film değil aslında uğraşılsa iyi birşeyler olabilirdi diye düşünüyorum yinede izleyin derim...,neutral,1
Elime monte edilemeyecek şekilde eksik parçalı ürün geldi geri de gönderemiyorum çünkü monte ederim diye paketleri attım kısacası ürün demonte sekilde elimde kaldı,negative,0
Kaliteli ürün. Ürün gayet kaliteli fakat vida başlıklarının kapakları eksik ve bu yüzden vidalar görüntü kitliliği yaratıyor firmadan eksik kapakları istiyorum,negative,0
kalitesiz ve ince. ürün kalitesiz ve ince ayrıca cama yapıştırmak için vantuzlarıda yok,negative,0
"inanın ki yeşilçam sineması... istiklal, levent gösteri merkezi... etiler, tarık zafewr tunaya gösteri merkezi... istiklal tünel.

şu üç sinema da  olmasa doğru dürüst film izleyemeyeceğim. alternatif, sade ve sakin, avangard ne varsa hep ordalar.

leventte de koro..",neutral,1
basarili. urunu 2 gundur kullaniyorum durusu ve kalitesi oldukca guzel cok memnunun herkese tavsiye edilir,neutral,1
Bu animasyonun dublajını çok seviyorum ya :D,positive,2
eşime aldım daha öncede bu mardan vardı ama serisi farklıydı onla kıyasladıgında biraz daha yavaş oldugunu söyledi bir üst modeller nebakın derim,neutral,1
"Man Of Steel, BvS ve Suicide Squad filmleriyle başlayan DCEU, her ne kadar eğlenceli filmlere imza atmış olsa da hiç beni hikaye açısından içine çekmemişti. Bu yüzden Wonder Woman için hiç de heyecanlı değildim. Bu filmin de eğlenceli ama karakterlerinin ve hikayenin zayıf olacağını düşünüyordum. Ama filmden çıktıktan sonra bu konuda yanıldığımı rahatlıkla söyleyebilirim. Her ne kadar dört dörtlük bir iş olmasa da Wonder Woman, DC'nin The Dark Knight Rises'dan beri yaptığı en iyi film.

""Oldukça güçlü bir Amazon savaşçısı olan Diana'nın yaşadığı Themysciria adasına bir savaş uçağı düşer ve Diana, bu uçağı kullanan Steve Trevor'ı kurtarır. Amazon kadınlarına şu an I. Dünya Savaşı'nın yaşandığını anlatan Steve, Diana'nın ilgisini çeker ve Diana, savaşa katılmak için gerçek dünyaya atılır. Bu sırada da gerçek dünyanın işleyişini öğrenir ve düşmanları yenmek için her şeyini ortaya koyar.""

Seçilmesine karşın aldığı bütün nefrete rağmen Gal Gadot, Wonder Woman rolünde harikalar yaratmış. Gadot, karakterinin savaşçı ruhunu, samimiyetini ve kararlılığını çok iyi ortaya koymuş. Gadot'un performansı, ara sıra Christopher Reeve'in Superman'ini de hatırlatmadı değil.

Steve Trevor'ı canlandıran Chris Pine da çok başarılıydı. Zaten Pine'ın oyunculuğunu çok seviyorum ve bu filmde de onun komedi zamanlaması müthişti. Aynı zamanda karakterinin Diana ile olan kimyası beklediğimden de samimiydi ve zaman zaman hiç beklemediğim duygusal seviyelere de çıktı.

Patty Jenkins, Wonder Woman'ı yönetmek için seçilmiş en uygun yönetmen olmuş. Çünkü Jenkins, sadece karakteri anlamakla kalmamış, aynı zamanda onun bulunduğu adayı çok iyi keşfetmiş ve dünyada da gerçekçi bir savaş havası yaratmış. Bu yüzden Wonder Woman, her ne kadar bir süper kahraman filmi olsa da, oldukça gerçekçi hissettiriyor (son 20 dakikası hariç).

Wonder Woman'ın en çok sevdiğim yanı, sırf aksiyon sahnelerinden ibaret olmayışıydı. Çünkü koca filmde yalnızca 3 tane aksiyon sahnesi var. Film de bu esnada da ana karakterlerine odaklanmış ve araya serpiştirilen ufak sahnelerle de seyirciye nefes aldırmış, Steve'ın Diana'ya dans etmeyi öğretmesi gibi. Mesela bu, DC'nin önceki filmi Suicide Squad'ın en büyük sorunlarından birisiydi. Film, aksiyonla o kadar vakit harcamaya çalışıyordu ki, ana karakterlerine odaklanmayı unutuyordu. Ve Wonder Woman da bu hatadan, hatta DC'nin geçmişte yaptığı bütün hatalardan ders çıkarmış ve bu sorunları büyük ölçüde azaltmayı başarmış. Bu oldukça büyük bir başarı doğrusu.

Bu arada filmde pek fazla aksiyon sahnesi yok dediysem de beni yanlış anlamayın, bu sahneler olduğu zaman ortalığı yıkıyor. Her sahne heyecanlı ve epik hissettiriyor. Dediğim gibi, filmde 3 tane aksiyon sahnesi var. Birincisi, Themysciria adasında geçen Amazonların savaştığı sahne. İkincisi, (filmin benim için en iyi sahnesi) Wonder Woman'ın savaş alanında tek başına savaşması. Ve finalde de büyük bir CGI savaşı oluyor. Film çok düz bir tonda ilerlediği için finalde çok fazla görsel efektin olması sizin için bir sorun yaratabilir belki ama ben bu sahnenin çok iyi hazırlanmış olduğunu düşünüyorum. Yani, BvS'deki Doomsday olayından çok daha iyiydi bence. Çünkü bu sahne sadece aksiyon açısından dev değil, aynı zamanda duygusal açıdan da dev hissettiriyor.

Ayrıca filmin süresinden de bahsedelim. 141 dakika, bir süper kahraman filmi için biraz fazla uzun bir süre. Ama bence Wonder Woman'ın böyle bir süreye ihtiyacı vardı. Onun dünyasını daha iyi tanıyıp karakterlere daha fazla odaklanabilmek için. Ve filmin her saniyesinde aksiyon olmayacağını, hikayenin daha normal bir şekilde ilerleyeceğini bildiğim için, Wonder Woman'ı izlerken hiç sıkılmadım.

Ama filmin birkaç kötü yanı da vardı. Neredeyse bütün süper kahraman filmlerinde olduğu gibi, Wonder Woman filmindeki kötü adamlar da çok zayıftı. Bu filmde yaklaşık 2-3 tane kötü adam var ve film bunlara bir türlü odaklanamamış, sadece final sahnesinde hepsini kullanmaya çalışmış. Bunun dışında filmde Türkiye'yle ilgili ufak bir durum vardı ve bunu da pek yakıştıramadım doğrusu.

Ama bunların dışında Wonder Woman, bir Wonder Woman filminde isteyeceğim her şeye ve daha fazlasına sahipti. Oyunculuklar başarılıydı, karakterler sempatikti ve aksiyon sahneleri etkileyiciydi. Bu arada, BvS gibi karanlık değil, aksine renklerle dolu bir filmdi. Ve başrolünde bir kadının olduğu süper kahraman filmlerine bakacak olursak, şu ana kadar elimizde sadece Supergirl, Catwoman ve Elektra vardı. Wonder Woman'sa imkanzısı başararak bu konuda hepsini rahatlıkla geçiyor. DC'nin en iyi işlerinden birisi, kaçırmamanızı öneririm.

FİLMİN İYİ YANLARI:

+ Gal Gadot ve Chris Pine.

+ Epik hissettiren savaş sahneleri.

+ Filmin aksiyondan ibaret olmayıp karakterlerine zaman ayırması.

+ Yaratılan dünya.

FİLMİN KÖTÜ YANLARI:

- Kötü karakterler.

- Bazı uzatılmış sahneler.

TOPLAM PUAN: 8.4/10",positive,2
DEĞER. yani tabi ki bebişine göre değişir öncelikle bunu söyleyim çokkk memnunum bana göre başarılı teşekkürler,neutral,1
"Oldukça sürükleyici ve başarılı bir bilim kurgu filmi olmuş. Özellikle savaş odasındaki buz silahları ile yapılan kısımlar filmin en keyifli kısımlarını oluşturuyor. Sonuç olarak bilim kurgu, fantastik, macera sevenlerin çok sevecekleri bir yapım olmuş. Tavsiye ederim. 
Not: Bu film gişede başarısız olsa da bu filme bir devam filmi gelmesi lazım. Çünkü sonu açık ve merak edilecek şekilde yarım bırakılmış. 3.5/5",neutral,1
pek fazla beğenmedim açıkcası. oyunuda oynamış birisiyim oyun daha ürkütücüydü.,neutral,1
Eksik malzeme. Arkadaşlar bu ürün bu gün elime ulaştı sakın almayın paketleme sıfır artı cama tutturulacak öpücük denilen aparatı yoktu,negative,0
ürün güzel satıcı hızlı ve şık . bu yorumu satıcı için yazıyorum bir gün içinde ist ikametime gayet şık bir hediye paketi içinde içinde teşekkür mesajı olan ufak bir jelibonda eklenerek göndermişler çok memnun oldum ayrıca ürün çok temiz pırıl pırıl geldi elime,neutral,1
Kamuya sağlık hizmeti veren meslek çalışanları dönerse filmindeki gibi gösterilmemeliydi. Tepkimi gösterecem ve filme gitmeyeceğim.,negative,0
çok ısınıyor. alalı 3 hafta oldu 2 defa toner bitti 750 çıktı ancak alınıyor hl 2040 modeli kullanıyordum 3000 çıktı alıyordum ısınma yapmıyordu toneri büyüu olanı tercih edin,neutral,1
tamamen hayelkırıklığı,negative,0
Harikaaaaaaaaaaaaa,positive,2
Bu kadarı da fazla.. Bu ürünü kullanmayı dusunen arkadaslarım sadece denemek amacıyla bir kez koluna sıksınlar 4 5 saat bi oyle gezsinler 3 gundur kullanıyorum abartısız soyluyorum 7 kişi parfumun adini sordu,positive,2
